kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,D,e_D,KsMag,e_KsMag,SpType,Teff,R*,e_R*,M*,e_M*,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,mass_DR25,mass_DR25_err1,mass_DR25_err2
7941437,2MASS J18535673+4346411,3241,0,0,4.680358526102765,0,0,0.0,0.25,-0.3,0.567,0.014,-0.014,0.569,0.017,-0.017,10.07,8.293,-3.1180000000000003,DSEP,15.652000000000001,0.4474,0.688,-0.3655,0.0488,95.46,23.07,-28.2,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.48621,43.777832000000004,1111111111111111,PHO54,PHO54,PHO54,12.140999999999998,0.022000000000000002,11.575,0.018000000000000002,11.347000000000001,0.016,0.8744,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,217.31400000000002,194.885,184.52,171.99400000000003,163.596,149.17600000000004,143.13299999999995,134.167,123.876,116.265,110.646,105.678,104.109,97.821,0.033,0.016,-0.021,0.8744,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33956,-0.60687,7941437,166.655,2.091,5.236,0.031,M4V,3241,0.569,0.017,0.567,0.014,3491,110.0,-122.0,4.87,0.124,-0.076,0.39,0.079,-0.119
7960044,2MASS J19271474+4342201,3073,0,0,4.786692476868064,0,0,0.0,0.0,0.0,0.447,0.012,-0.012,0.447,0.014,-0.014,44.91,0.0,0.0,BTSL,16.529,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.81143,43.705704,111100000000,PHO54,PHO54,PHO54,12.564,0.022000000000000002,11.934000000000001,0.018000000000000002,11.644,0.019,0.8784,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,411.09,356.88599999999997,326.145,296.718,278.56,249.32,237.408,218.52200000000002,198.22,180.75,167.93099999999995,159.623,157.549,146.66299999999995,0.0,0.0,0.0,0.8784,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.43278,-0.75007,7960044,135.46,1.997,5.981,0.037,M5V,3073,0.447,0.014,0.447,0.012,3107,0.0,0.0,5.151,0.0,0.0,0.136,0.0,0.0
8082302,2MASS J19003222+4354211,3241,0,0,4.8591178694686965,0,0,0.56,0.05,-0.3,0.356,0.009,-0.009,0.367,0.011,-0.011,4.352,1.581,-0.4269,DSEP,16.184,0.6327,-0.2629,0.6849,-0.2069,280.68,28.19,-52.36,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.13428,43.905869,10000000000,KIC0,KIC0,KIC0,13.384,0.023,12.785,0.023,12.532,0.024,0.94,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,448.73900000000003,390.189,373.639,348.212,329.675,296.03,283.0540000000001,264.848,244.88,228.312,214.135,203.53099999999998,201.226,188.555,0.158,0.015,-0.033,0.94,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38,-0.60793,8082302,157.362,1.149,6.546,0.029,M4V,3241,0.367,0.011,0.356,0.009,3705,129.0,-142.0,4.683,0.07200000000000001,-0.022000000000000002,0.57,0.042,-0.068
8167877,2MASS J19302320+4400433,3410,0,0,4.8704723929906795,0,0,-0.14,0.3,-0.3,0.34,0.019,-0.019,0.354,0.018,-0.018,3.2030000000000003,0.7491,-0.3888,DSEP,18.259,0.6589,-0.6548,1.3259999999999998,-0.4947,843.64,88.17,-99.19,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.59659,44.012035,111100000000,PHO54,PHO54,PHO54,15.005999999999998,0.037000000000000005,14.333,0.048,14.204,0.083,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1784.126,1531.431,1395.362,1268.925,1191.121,1060.18,1004.694,923.9939999999999,821.03,742.748,679.65,639.431,625.415,555.54,0.405,0.016,-0.024,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.55262,-0.7548,8167877,323.982,11.181,6.646,0.112,M3V,3410,0.354,0.018,0.34,0.019,4476,156.0,-156.0,4.615,0.048,-0.024,0.6559999999999999,0.067,-0.054000000000000006
8154114,2MASS J19084591+4402310,3073,0,0,4.989081604620126,0,0,0.0,0.0,0.0,0.214,0.005,-0.005,0.245,0.007,-0.007,44.41,0.0,0.0,BTSL,14.982000000000001,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.19107,44.041885,111100000000,PHO54,PHO54,PHO54,10.814,0.023,10.249,0.018000000000000002,9.966000000000001,0.011000000000000001,0.8759999999999999,365.6880000000001,7.1,9.926,8.917,7.69,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,147.265,133.912,126.335,118.905,113.79700000000001,107.054,103.6,96.12700000000001,89.821,84.887,81.245,77.515,76.5,70.07600000000001,0.0,0.0,0.0,0.8759999999999999,365.6880000000001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34754,-0.52712,8154114,29.472,0.031,7.619,0.011,M5V,3073,0.245,0.007,0.214,0.005,3112,0.0,0.0,5.149,0.0,0.0,0.13699999999999998,0.0,0.0
8221528,2MASS J19073897+4406075,3410,0,0,5.007054025882182,0,0,0.0,0.1,-0.1,0.2,0.007,-0.007,0.232,0.008,-0.008,22.12,5.7,-4.5280000000000005,DSEP,17.18,0.4293,0.779,-0.4878,0.0943,153.93,24.48,-18.84,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.91238,44.1021,111100000000,PHO2,PHO2,PHO2,14.35,0.025,13.883,0.035,13.619000000000002,0.043,0.8789,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,931.762,809.352,746.2280000000003,683.1389999999999,643.621,576.156,550.295,508.413,456.36300000000006,421.82300000000004,393.25,366.426,359.88800000000015,325.334,0.07400000000000001,0.016,-0.013000000000000001,0.8789,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48683000000000004,-0.71709,8221528,148.876,1.703,7.754,0.05,M3V,3410,0.232,0.008,0.2,0.007,3301,42.0,-36.0,5.018,0.044000000000000004,-0.04,0.222,0.044,-0.027000000000000003
8236114,2MASS J19312091+4406026,3241,0,0,5.093772324541565,0,0,-0.3,0.3,-0.3,0.147,0.006,-0.006,0.18,0.008,-0.008,3.1860000000000004,0.6118,-0.6648,DSEP,18.169,0.575,-0.4384,1.2031,-0.5442,919.88,136.44,-99.23,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.83722,44.100792,111100000000,PHO54,PHO54,PHO54,14.833,0.034,14.380999999999998,0.05,14.149000000000001,0.077,0.8788,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1771.869,1543.7520000000006,1413.497,1293.001,1211.931,1082.7069999999999,1026.1789999999999,945.563,858.3810000000003,780.444,726.503,681.2860000000003,670.753,609.326,0.42100000000000004,0.018000000000000002,-0.018000000000000002,0.8788,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.48812,-0.74455,8236114,140.875,1.895,8.403,0.082,M4V,3241,0.18,0.008,0.147,0.006,4947,176.0,-176.0,4.626,0.035,-0.06,0.7190000000000001,0.078,-0.064
8190958,2MASS J19565095+4401055,3325,0,0,4.853488961418737,0,0,0.36,0.1,-0.25,0.363,0.009,-0.009,0.373,0.011,-0.011,1.011e-06,3.99e-06,-3.581e-07,DSEP,13.731,0.8003,-0.588,0.5697,0.1768,21611.04,3049.41,-12959.97,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.21227999999996,44.018188,111100000000,KIC0,KIC0,KIC0,10.786,0.024,10.131,0.032,9.908,0.019,0.8787,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,111.62,97.561,90.645,83.57700000000001,79.473,72.324,69.243,65.009,60.282,56.508,54.504,53.023,52.66,50.247,0.7190000000000001,0.005,-0.005,0.8787,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25365,-0.6484,8190958,47.983,0.09,6.501,0.02,M3.5V,3325,0.373,0.011,0.363,0.009,3505,112.0,-112.0,0.5329999999999999,0.33799999999999997,-0.182,3.734,0.075,-2.547
8222581,2MASS J19095424+4406001,3410,0,0,4.900209818933562,0,0,0.0,0.1,-0.1,0.305,0.008,-0.008,0.324,0.01,-0.01,41.73,15.72,-13.48,DSEP,16.44,0.4293,0.779,-0.4878,0.0943,74.69,19.42,-11.95,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.47604,44.10004,10000000000,PHO2,PHO2,PHO2,13.594000000000001,0.021,13.079,0.023,12.839,0.023,0.9402,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,579.21,505.73400000000004,469.68699999999995,431.327,408.80400000000003,365.162,349.033,322.916,292.842,268.099,248.326,232.271,228.215,208.058,0.018000000000000002,0.015,-0.006999999999999999,0.9402,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.49298000000000003,-0.69403,8222581,154.952,1.444,6.887,0.031,M3V,3410,0.324,0.01,0.305,0.008,3217,41.0,-19.0,5.144,0.068,-0.075,0.149,0.045,-0.024
8233951,2MASS J19280772+4411223,3241,0,0,4.925121246944584,0,0,0.0,0.1,-0.1,0.29,0.008,-0.008,0.307,0.009,-0.009,35.68,12.57,-9.321,DSEP,15.677,0.4293,0.779,-0.4878,0.0943,57.12,11.56,-8.4,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.0322,44.189547999999995,11111111111111111,PHO2,PHO2,PHO2,12.825,0.021,12.31,0.022000000000000002,12.057,0.022000000000000002,0.8739,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,386.30400000000003,333.793,306.82,280.974,264.758,238.40900000000002,227.71099999999998,211.61700000000002,194.544,182.058,172.517,166.567,164.764,157.093,0.005,0.01,-0.005,0.8739,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30846999999999997,-0.70749,8233951,102.901,0.504,6.994,0.025,M4V,3241,0.307,0.009,0.29,0.008,3228,41.0,-25.0,5.11,0.06,-0.054000000000000006,0.162,0.041,-0.025
8197652,2MASS J20040113+4404540,3241,0,0,4.9678690272209405,0,0,0.56,0.05,-0.3,0.226,0.075,-0.075,0.258,0.053,-0.053,4.4,1.72,-0.4307,DSEP,15.6,0.6293,-0.2448,0.6641,-0.2009,213.07,21.29,-42.58,0,0,0,,q1_q17_dr25_stellar,2017-03-23,301.0047,44.08168,1111,KIC0,KIC0,KIC0,12.796,0.023,12.203,0.021,11.917,0.019,0.8205,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,480.07800000000003,424.06199999999995,392.83099999999996,363.01599999999996,345.605,318.857,308.553,291.4240000000001,272.19599999999997,256.449,245.141,233.85299999999998,230.965,216.218,0.11599999999999999,0.016,-0.028999999999999998,0.8205,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32938,-0.62946,8197652,,,,,M4Ve,3241,0.258,0.053,0.226,0.075,3694,117.0,-147.0,4.686,0.076,-0.022000000000000002,0.5670000000000001,0.036000000000000004,-0.067
8213019,2MASS J18493749+4406021,3241,0,0,4.708644706314016,0,0,0.56,0.05,-0.3,0.537,0.013,-0.013,0.536,0.016,-0.016,4.449,1.735,-0.4344,DSEP,15.812999999999999,0.6261,-0.2278,0.6441,-0.1949,234.63,23.67,-43.96,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.40622,44.10057800000001,1111,KIC0,KIC0,KIC0,13.03,0.021,12.384,0.021,12.154000000000002,0.015,0.8205,316.066,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,455.875,399.279,370.869,344.827,329.532,292.69599999999997,277.634,257.736,240.912,225.46400000000003,214.574,205.64700000000002,202.59599999999998,188.87900000000002,0.128,0.013999999999999999,-0.028999999999999998,0.8205,316.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34474,-0.6581,8213019,220.989,2.549,5.429,0.029,M4V,3241,0.536,0.016,0.537,0.013,3683,117.0,-147.0,4.688,0.075,-0.02,0.564,0.036000000000000004,-0.07200000000000001
8247428,2MASS J19460129+4408545,3241,0,0,5.094829118673905,0,0,0.0,0.0,0.0,0.149,0.006,-0.006,0.181,0.008,-0.008,85.2,0.0,0.0,BTSL,18.94,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.5055200000001,44.148556,111100000000,PHO54,PHO54,PHO54,15.145999999999999,0.04,14.659,0.054000000000000006,14.32,0.069,0.8791,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2937.32,2573.081,2348.769,2134.5389999999998,2002.402,1787.3270000000002,1705.629,1556.865,1410.094,1272.837,1173.16,1085.589,1058.913,958.518,0.0,0.0,0.0,0.8791,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5575600000000001,-0.76642,8247428,153.994,3.14,8.38,0.082,M4V,3241,0.181,0.008,0.149,0.006,2661,0.0,0.0,5.2829999999999995,0.0,0.0,0.094,0.0,0.0
8344757,2MASS J18470906+4419032,3241,0,0,4.989081604620126,0,0,0.0,0.0,0.0,0.214,0.006,-0.006,0.245,0.008,-0.008,37.28,0.0,0.0,BTSL,17.65,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.78775,44.31769600000001,111100000000,PHO54,PHO54,PHO54,13.985,0.021,13.44,0.023,13.136,0.027000000000000003,0.8789,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1083.583,952.982,884.98,803.762,758.9760000000001,687.7289999999997,659.576,614.289,554.023,506.569,477.79,452.409,445.634,409.167,0.0,0.0,0.0,0.8789,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42766000000000004,-0.71009,8344757,126.858,0.928,7.617,0.031,M4V,3241,0.245,0.008,0.214,0.006,3184,0.0,0.0,5.117,0.0,0.0,0.156,0.0,0.0
8284382,2MASS J19002141+4416459,3325,0,0,4.927649748406331,0,0,0.04,0.2,-0.15,0.273,0.008,-0.008,0.297,0.009,-0.009,42.85,15.76,-17.1,DSEP,16.676,0.4398,0.7104,-0.3911,0.0571,74.55,25.03,-11.55,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.08923,44.279441999999996,10000000000,PHO2,PHO2,PHO2,13.636,0.027000000000000003,13.037,0.021,12.800999999999998,0.028999999999999998,0.94,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,617.651,540.727,500.045,460.827,432.57300000000004,384.754,363.51199999999994,332.534,302.601,280.142,261.85200000000003,248.23,244.512,224.963,0.018000000000000002,0.017,-0.006999999999999999,0.94,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42463999999999996,-0.7217600000000001,8284382,136.937,1.112,7.118,0.034,M3.5V,3325,0.297,0.009,0.273,0.008,3207,47.0,-33.0,5.148,0.064,-0.096,0.145,0.053,-0.019
8302467,2MASS J19312774+4412389,3241,0,0,4.7799441471428965,0,0,0.56,0.05,-0.3,0.454,0.011,-0.011,0.454,0.014,-0.014,4.4,1.72,-0.4307,DSEP,15.882,0.6293,-0.2448,0.6641,-0.2009,241.96,24.18,-44.9,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.8656,44.210812,101,KIC0,KIC0,KIC0,13.078,0.022000000000000002,12.443,0.02,12.232999999999999,0.023,0.494,216.699,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1138.857,1070.49,1057.922,1020.898,997.44,925.1489999999999,895.177,851.575,797.323,745.539,713.755,684.408,676.289,621.935,0.13699999999999998,0.016,-0.032,0.494,216.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34418000000000004,-0.36427,8302467,181.216,1.335,5.938,0.028,M4Ve,3241,0.454,0.014,0.454,0.011,3694,117.0,-147.0,4.686,0.076,-0.022000000000000002,0.5670000000000001,0.036000000000000004,-0.067
8331947,2MASS J20053117+4414441,3241,0,0,4.936516315801284,0,0,-0.36,0.3,-0.35,0.262,0.007,-0.007,0.288,0.009,-0.009,5.162999999999999,2.049,-1.033,DSEP,16.995,0.7507,0.1075,-0.0793,0.0548,320.45,44.98,-61.84,0,0,0,,q1_q17_dr25_stellar,2017-03-23,301.38,44.245647,111100000000,PHO54,PHO54,PHO54,13.696,0.026000000000000002,13.085999999999999,0.027000000000000003,12.898,0.026000000000000002,0.8786,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1141.4180000000001,995.52,925.4,857.312,811.085,719.8910000000003,687.82,634.156,589.331,569.436,546.4490000000002,515.419,506.67699999999996,470.582,0.19399999999999998,0.034,-0.045,0.8786,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32934,-0.68614,8331947,137.376,1.105,7.199,0.032,M4V,3241,0.288,0.009,0.262,0.007,4017,126.0,-154.0,4.724,0.078,-0.045,0.539,0.059,-0.073
8332355,2MASS J20060122+4417484,3073,0,0,4.960554434327362,0,0,0.04,0.25,-0.15,0.238,0.006,-0.006,0.267,0.008,-0.008,5.171e-07,6.059e-07,-9.126e-08,DSEP,14.98,0.8745,-0.9029,1.0138,-0.0218,26627.51,1017.52,-5087.59,0,0,0,,q1_q17_dr25_stellar,2017-03-23,301.5051,44.296791,111100000000,KIC0,KIC0,KIC0,11.844000000000001,0.018000000000000002,11.275,0.019,11.005999999999998,0.018000000000000002,0.861,365.6880000000001,7.1,8.134,8.492,8.281,7.1,7.346,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,608.721,572.177,562.155,547.196,541.891,528.6080000000002,523.883,517.221,507.529,501.999,496.66900000000004,490.38,488.384,462.11699999999996,0.86,0.005,-0.005,0.861,365.6880000000001,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12124000000000001,-0.20715999999999998,8332355,52.667,0.134,7.398,0.019,M5Ve,3073,0.267,0.008,0.238,0.006,3271,117.0,-88.0,0.17800000000000002,0.22399999999999998,-0.055999999999999994,1.232,0.221,-0.147
8496410,2MASS J19291270+4434110,3241,0,0,4.8832446882465925,0,0,-0.32,0.3,-0.25,0.323,0.008,-0.008,0.34,0.01,-0.01,20.17,14.47,-8.423,DSEP,16.909000000000002,0.4831,0.87,-0.7555,0.218,106.27,40.36,-33.02,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.30295,44.569801,111100000000,PHO54,PHO54,PHO54,13.241,0.023,12.695,0.024,12.463,0.023,0.8789,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,684.665,594.315,551.79,504.671,477.241,427.276,407.593,373.783,335.751,309.143,290.851,275.509,271.33099999999996,248.505,0.04,0.03,-0.022000000000000002,0.8789,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4260600000000001,-0.70085,8496410,138.102,0.893,6.759,0.027,M4V,3241,0.34,0.01,0.323,0.008,3443,108.0,-108.0,5.013999999999999,0.105,-0.11599999999999999,0.26,0.104,-0.085
8414250,2MASS J18564250+4425366,3241,0,0,4.82203723463403,0,0,0.0,0.1,-0.1,0.402,0.011,-0.011,0.407,0.013,-0.013,81.8,3.588,-45.74,DSEP,16.31,0.4293,0.779,-0.4878,0.0943,48.44,25.76,-2.42,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.17708999999996,44.426842,10000000000,PHO2,PHO2,PHO2,13.39,0.022000000000000002,12.795,0.023,12.597000000000001,0.025,0.9176,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,860.0260000000003,799.832,784.815,749.697,734.694,695.212,675.375,646.069,620.139,587.687,570.391,552.501,549.375,530.06,0.0,0.015,-0.005,0.9176,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22399000000000002,-0.35439,8414250,185.079,2.646,6.258,0.04,M4V,3241,0.407,0.013,0.402,0.011,3212,32.0,-19.0,5.289,0.009000000000000001,-0.18,0.106,0.057,-0.003
8408875,2MASS J18435706+4426241,3241,0,0,4.82203723463403,0,0,0.0,0.0,0.0,0.402,0.009,-0.009,0.407,0.012,-0.012,62.91,0.0,0.0,BTSL,14.267000000000001,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,1,008/008408/008408875/dv/kplr008408875-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,280.98773,44.440067,111100000000,PHO54,PHO54,PHO54,10.517000000000001,0.021,9.964,0.021,9.712,0.011000000000000001,0.8496,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,225.47299999999998,214.095,212.952,208.767,207.94799999999998,202.283,200.18400000000003,200.283,204.47099999999998,207.655,212.533,218.03599999999997,220.377,231.011,0.0,0.0,0.0,0.843,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17453,-0.15004,8408875,49.072,0.108,6.258,0.012,M4V,3241,0.407,0.012,0.402,0.009,2923,0.0,0.0,5.2170000000000005,0.0,0.0,0.109,0.0,0.0
8431077,2MASS J19274244+4425536,3241,0,0,4.9678690272209405,0,0,0.14,0.25,-0.3,0.226,0.075,-0.075,0.258,0.053,-0.053,2.403,0.542,-0.3687,DSEP,17.31,0.6762,-0.6819,1.3879,-0.5548,647.52,72.59,-72.59,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.92679,44.431453999999995,111100000000,PHO54,PHO54,PHO54,13.824000000000002,0.021,13.302,0.021,13.138,0.035,0.8788,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,1408.753,1223.8310000000001,1123.828,1033.266,962.9010000000001,885.0039999999997,856.559,828.3610000000001,787.315,742.2760000000003,701.57,668.696,660.655,621.265,0.344,0.02,-0.027000000000000003,0.8788,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34503,-0.6967300000000001,8431077,,,,,M4V,3241,0.258,0.053,0.226,0.075,4848,173.0,-173.0,4.5569999999999995,0.054000000000000006,-0.045,0.7809999999999999,0.062,-0.062
