kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,qualityFlag,parallax,parallax_err,iso_avs,iso_avs_err1,iso_avs_err2,iso_feh,iso_feh_err1,iso_feh_err2,iso_logg,iso_logg_err1,iso_logg_err2,iso_mass,iso_mass_err1,iso_mass_err2,iso_rad,iso_rad_err1,iso_rad_err2,iso_rho,iso_rho_err1,iso_rho_err2,iso_teff,iso_teff_err1,iso_teff_err2,iso_kepid,teff_DR25,teff_DR25_err1,teff_DR25_err2,logg_DR25,logg_DR25_err1,logg_DR25_err2,feh_DR25,feh_DR25_err1,feh_DR25_err2,limbdark_coeff1_DR25,limbdark_coeff2_DR25,limbdark_coeff3_DR25,limbdark_coeff4_DR25
10339336,2MASS J19270449+4728377,3504.91807981,83.7287298526,79.8199111078,4.856490883809999,0.00612906856239,0.00608157306273,0.0861684104779,0.101508021281,0.10648810217,0.16,0.042,-0.028,0.35865549048,0.00477004654811,0.00456749096071,37.6,14.8,-10.6,DSEP,16.918,0.4356,0.8188,-0.574,0.132,103.45,23.65,-17.2,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.76871,47.477139,1000000000,PHO2,PHO2,PHO2,14.155,0.023,13.612,0.025,13.341,0.04,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,778.0989999999997,677.5110000000002,624.275,578.561,549.023,495.94599999999997,473.30699999999996,438.67699999999996,398.63300000000004,365.545,338.325,317.541,311.455,284.673,0.038,0.016,-0.012,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4859100000000001,-0.6623899999999999,Good,0.0045268,6.829999999999999e-05,0.0,0.0,-0.0,0.0861684104779,0.101508021281,-0.10648810217,4.856490883809999,0.00612906856239,-0.00608157306273,0.338250055254,0.00490927913961,-0.00475213535202,0.35865549048,0.00477004654811,-0.00456749096071,7.290609903310001,0.19464127911499998,-0.19054545085799998,3504.91807981,83.7287298526,-79.8199111078,10339336,3504.91807981,83.7287298526,79.8199111078,4.856490883809999,0.00612906856239,0.00608157306273,0.0861684104779,0.101508021281,0.10648810217,0.4356,0.8188,-0.574,0.132
10384327,2MASS J18452231+4732550,3754.93705353,79.0519384431,75.0282772168,4.70810152792,0.0073413789217,0.00754349531954,0.18747912724100002,0.12362869964999999,0.123400835044,0.173,0.03,-0.024,0.526878701114,0.00723342683413,0.007014265933130001,35.22,9.562999999999999,-7.508999999999999,DSEP,16.343,0.4974,0.7694,-0.6054,0.1574,86.01,13.81,-11.3,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.34296,47.548618,1000000000,PHO2,PHO2,PHO2,13.614,0.025,13.014000000000001,0.026000000000000002,12.822000000000001,0.024,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,644.786,568.982,532.85,493.145,470.024,420.392,400.116,369.96,336.05199999999996,314.651,292.658,276.039,271.53,249.735,0.026000000000000002,0.01,-0.008,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.43196,-0.6569,Good,0.0034505000000000004,5.88e-05,0.185658270392,9.48814369579e-05,-9.48814369579e-05,0.18747912724100002,0.12362869964999999,-0.123400835044,4.70810152792,0.0073413789217,-0.00754349531954,0.518865613824,0.005820264048100001,-0.006169273735989999,0.526878701114,0.00723342683413,-0.007014265933130001,3.526411131,0.107079625197,-0.107174044996,3754.93705353,79.0519384431,-75.0282772168,10384327,3754.93705353,79.0519384431,75.0282772168,4.70810152792,0.0073413789217,0.00754349531954,0.18747912724100002,0.12362869964999999,0.123400835044,0.4974,0.7694,-0.6054,0.1574
10273058,2MASS J19254758+4720461,3365.20957327,105.377127345,56.4743255833,4.8994878777599995,0.00393389499357,0.00355672339502,0.152347231579,0.07414366944360001,0.102032540382,0.217,0.041,-0.027000000000000003,0.314208129061,0.00161212545868,0.00178985172011,22.84,5.907,-4.692,DSEP,15.573,0.4345,0.7447,-0.4394,0.0757,73.04,10.96,-9.87,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.4482700000001,47.346142,1100000000000000,PHO2,PHO2,PHO2,12.762,0.022000000000000002,12.206,0.018000000000000002,11.989,0.017,0.9076,178.93,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,328.26099999999997,291.774,273.289,253.845,242.255,222.36700000000002,213.03400000000002,198.84599999999998,184.795,173.263,167.38400000000001,160.968,159.615,152.91899999999995,0.016,0.008,-0.006999999999999999,0.9076,178.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27034,-0.60739,Good,0.0100042,4.49e-05,0.0,0.0,-0.0,0.152347231579,0.07414366944360001,-0.102032540382,4.8994878777599995,0.00393389499357,-0.00355672339502,0.286365209886,0.00132806400605,-0.0012522897620899998,0.314208129061,0.00161212545868,-0.00178985172011,9.20378728605,0.135263023175,-0.11984526250800001,3365.20957327,105.377127345,-56.4743255833,10273058,3365.20957327,105.377127345,56.4743255833,4.8994878777599995,0.00393389499357,0.00355672339502,0.152347231579,0.07414366944360001,0.102032540382,0.4345,0.7447,-0.4394,0.0757
10267155,2MASS J19154196+4723366,3439.70895854,80.5086804637,57.9832415299,4.84736746472,0.005022941258649999,0.00496858272259,0.1816144418,0.103055427779,0.10314442605100001,0.109,0.062,-0.003,0.36603763092299996,0.00352676356974,0.0034821562123499997,77.65,3.551,-44.37,DSEP,16.707,0.4345,0.7447,-0.4394,0.0757,58.44,31.97,-1.68,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.92484,47.39352,1000000000,PHO2,PHO2,PHO2,13.745,0.025,13.162,0.021,12.937999999999999,0.026000000000000002,0.9323,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,645.672,567.47,522.399,478.923,452.037,403.083,384.469,356.44,323.186,295.83799999999997,277.361,261.454,257.097,234.74900000000002,0.006,0.02,-0.005,0.9323,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.45401,-0.72645,Good,0.005338300000000001,5.7600000000000004e-05,0.0,0.0,-0.0,0.1816144418,0.103055427779,-0.10314442605100001,4.84736746472,0.005022941258649999,-0.00496858272259,0.344819356021,0.00350511206007,-0.00348376056417,0.36603763092299996,0.00352676356974,-0.0034821562123499997,6.99886327777,0.147731117685,-0.140788894637,3439.70895854,80.5086804637,-57.9832415299,10267155,3439.70895854,80.5086804637,57.9832415299,4.84736746472,0.005022941258649999,0.00496858272259,0.1816144418,0.103055427779,0.10314442605100001,0.4345,0.7447,-0.4394,0.0757
10351279,2MASS J19443529+4726146,3280.69052652,81.3641755995,55.4258212234,5.00568093451,0.004573162847979999,0.00403868506991,0.0824433920748,0.0612618784652,0.10377241843900001,0.13699999999999998,0.0,0.0,0.22927397362100002,0.00176177561219,0.00169258811254,44.11,0.0,0.0,BTSL,17.83,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.14716,47.437508,101100000000,PHO54,PHO54,PHO54,13.886,0.024,13.296,0.024,13.069,0.025,0.6508,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,910.194,795.166,731.9780000000003,670.304,627.475,560.299,534.877,486.81,428.727,391.101,363.67800000000005,344.589,339.504,309.12,0.0,0.0,0.0,0.6508,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4631,-0.74052,Good,0.0088469,6.13e-05,0.0,0.0,-0.0,0.0824433920748,0.0612618784652,-0.10377241843900001,5.00568093451,0.004573162847979999,-0.00403868506991,0.19499524429,0.00138989269477,-0.0013852385134000003,0.22927397362100002,0.00176177561219,-0.00169258811254,16.0912213981,0.274724220195,-0.2560397677,3280.69052652,81.3641755995,-55.4258212234,10351279,3280.69052652,81.3641755995,55.4258212234,5.00568093451,0.004573162847979999,0.00403868506991,0.0824433920748,0.0612618784652,0.10377241843900001,0.4293,0.779,-0.4878,0.0943
10448377,2MASS J18431242+4739523,3789.92832142,54.303098274700005,50.655517663599994,4.64946173184,0.0064428965745000006,0.00596676941767,0.36864018141800003,0.09439663959139999,0.08500561759580001,0.614,0.035,-0.06,0.594480277153,0.006933338893510001,0.006592064748770001,3.74,1.107,-0.3309,DSEP,15.655999999999999,0.6855,-0.5491,1.0549,-0.3383,235.91,20.0,-40.0,0,0,1,010/010448/010448377/dv/kplr010448377-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,280.80176,47.664551,11111111111111,KIC0,KIC0,KIC0,12.705,0.024,12.133,0.023,11.934000000000001,0.018000000000000002,0.8528,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,692.909,644.263,628.513,605.006,593.547,569.145,559.856,549.631,542.25,533.998,529.122,523.188,521.591,512.492,0.126,0.01,-0.023,0.8515,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07926,-0.31385,Good,0.0043395000000000005,6.94e-05,0.0,0.0,-0.0,0.36864018141800003,0.09439663959139999,-0.08500561759580001,4.64946173184,0.0064428965745000006,-0.00596676941767,0.577375961582,0.00511550765132,-0.0053946267953600005,0.594480277153,0.006933338893510001,-0.006592064748770001,2.73176356426,0.07211991965339999,-0.0677966628108,3789.92832142,54.303098274700005,-50.655517663599994,10448377,3789.92832142,54.303098274700005,50.655517663599994,4.64946173184,0.0064428965745000006,0.00596676941767,0.36864018141800003,0.09439663959139999,0.08500561759580001,0.6855,-0.5491,1.0549,-0.3383
10449173,2MASS J18450941+4736159,3479.16985949,79.6033865946,76.5803220888,4.880279712809999,0.00529770514924,0.004997775147319999,0.0646654715194,0.0811229802516,0.126413965616,0.106,0.069,-0.004,0.334593030482,0.00347832452395,0.00337612831968,81.8,3.998,-48.49,DSEP,16.891,0.4293,0.779,-0.4878,0.0943,66.63,43.29,-3.33,0,0,0,,q1_q17_dr25_stellar,2017-03-23,281.28925,47.604431,1000000000,PHO2,PHO2,PHO2,14.085999999999999,0.026000000000000002,13.460999999999999,0.027999999999999997,13.296,0.03,0.9339,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,977.824,857.195,797.0939999999997,734.301,695.06,618.409,584.675,528.533,468.223,421.577,390.963,366.954,360.694,325.44599999999997,0.012,0.03,-0.005,0.9339,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.51452,-0.69698,Good,0.005045399999999999,5.68e-05,0.0,0.0,-0.0,0.0646654715194,0.0811229802516,-0.126413965616,4.880279712809999,0.00529770514924,-0.004997775147319999,0.310886441906,0.00354580721915,-0.00335250903202,0.334593030482,0.00347832452395,-0.00337612831968,8.26261222491,0.17998445178300002,-0.17505660151799998,3479.16985949,79.6033865946,-76.5803220888,10449173,3479.16985949,79.6033865946,76.5803220888,4.880279712809999,0.00529770514924,0.004997775147319999,0.0646654715194,0.0811229802516,0.126413965616,0.4293,0.779,-0.4878,0.0943
10455009,2MASS J18582070+4738337,3545.53016613,72.3512947104,74.5419677905,4.83772090697,0.004996089794729999,0.004519733997090001,0.07524356134310001,0.107710881445,0.11029043866900001,0.204,0.047,-0.038,0.379105351846,0.0024597820317,0.0025247671589,25.21,8.792,-6.517,DSEP,15.54,0.4293,0.779,-0.4878,0.0943,69.44,14.72,-12.27,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.58627,47.642712,1011101110111011,PHO2,PHO2,PHO2,12.78,0.023,12.186,0.018000000000000002,11.93,0.022000000000000002,0.636,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,447.996,411.991,399.397,380.911,369.414,343.08,331.0,315.27,296.078,278.107,265.161,255.761,252.68200000000002,237.179,0.013999999999999999,0.01,-0.009000000000000001,0.636,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31349,-0.44091,Good,0.0080777,4.44e-05,0.0,0.0,-0.0,0.07524356134310001,0.107710881445,-0.11029043866900001,4.83772090697,0.004996089794729999,-0.004519733997090001,0.361753156671,0.00182401197416,-0.0018374662173900002,0.379105351846,0.0024597820317,-0.0025247671589,6.6124391867400005,0.119416401192,-0.10941228935599999,3545.53016613,72.3512947104,-74.5419677905,10455009,3545.53016613,72.3512947104,74.5419677905,4.83772090697,0.004996089794729999,0.004519733997090001,0.07524356134310001,0.107710881445,0.11029043866900001,0.4293,0.779,-0.4878,0.0943
10456779,2MASS J19020858+4738482,3632.97694026,86.9333513597,62.7914036171,4.77096639063,0.00679616409884,0.00738846002048,0.147913959386,0.118912337767,0.130433627258,0.12,0.093,-0.005,0.452865681483,0.006757385704600001,0.00597154005087,64.84,7.306,-38.44,DSEP,16.899,0.4356,0.8188,-0.574,0.132,77.65,53.69,-5.65,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.53577,47.64674,10000000000,PHO2,PHO2,PHO2,14.145,0.036000000000000004,13.565999999999999,0.038,13.296,0.037000000000000005,0.9404,88.535,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,677.171,586.512,541.068,499.015,469.01099999999997,423.504,403.39599999999996,372.019,340.885,318.065,299.094,283.643,280.013,261.184,0.02,0.038,-0.004,0.9404,88.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38584,-0.68995,Good,0.0034181999999999997,5.91e-05,0.123896598431,0.0,-0.0,0.147913959386,0.118912337767,-0.130433627258,4.77096639063,0.00679616409884,-0.00738846002048,0.443112993902,0.00660412611747,-0.00611249348321,0.452865681483,0.006757385704600001,-0.00597154005087,4.74034849434,0.137069513683,-0.14578007616900002,3632.97694026,86.9333513597,-62.7914036171,10456779,3632.97694026,86.9333513597,62.7914036171,4.77096639063,0.00679616409884,0.00738846002048,0.147913959386,0.118912337767,0.130433627258,0.4356,0.8188,-0.574,0.132
10471434,2MASS J19291245+4740284,3126.21523185,89.5843089169,87.67506113530001,5.10922997407,0.006310311026090001,0.00616997861762,0.08414441178889999,0.08228330084010001,0.139282522626,0.111,0.0,0.0,0.172169079628,0.00213471845036,0.00209283670669,60.47,0.0,0.0,BTSL,18.772000000000002,0.4293,0.779,-0.4878,0.0943,0.0,0.0,0.0,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.3019700000001,47.674698,111100000000,PHO54,PHO54,PHO54,14.527999999999999,0.027999999999999997,13.944,0.037000000000000005,13.708,0.052000000000000005,0.8734,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2852.27,2623.744,2556.181,2440.776,2372.054,2236.6479999999997,2136.6710000000007,2029.42,1918.37,1845.703,1837.04,1833.6,1831.8120000000001,1831.817,0.0,0.0,0.0,0.8734,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.059329999999999994,-0.39447,Good,0.009257600000000001,0.0001207,0.0,0.0,-0.0,0.08414441178889999,0.08228330084010001,-0.139282522626,5.10922997407,0.006310311026090001,-0.00616997861762,0.139415796119,0.0017520697127000001,-0.00160345283317,0.172169079628,0.00213471845036,-0.00209283670669,27.195092711399997,0.704848279251,-0.70655814235,3126.21523185,89.5843089169,-87.67506113530001,10471434,3126.21523185,89.5843089169,87.67506113530001,5.10922997407,0.006310311026090001,0.00616997861762,0.08414441178889999,0.08228330084010001,0.139282522626,0.4293,0.779,-0.4878,0.0943
10522057,2MASS J19024578+4743223,3682.94357658,76.3334911643,66.41346049319999,4.703799818869999,0.00584233762764,0.006061273722250001,0.303354539878,0.120763417357,0.12147814819399999,0.17,0.039,-0.026,0.529589134173,0.00502943271057,0.00496062108661,33.15,11.05,-8.289,DSEP,15.889000000000001,0.4293,0.779,-0.4878,0.0943,65.1,12.6,-9.16,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.6907700000001,47.72287,10000000000,PHO2,PHO2,PHO2,13.013,0.028999999999999998,12.379000000000001,0.031,12.155999999999999,0.024,0.904,88.535,11.015,9.227,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,824.5310000000003,798.337,805.1210000000003,798.8510000000001,797.9760000000001,777.313,768.331,768.197,761.702,753.7610000000003,754.38,754.61,755.206,749.4169999999997,0.011000000000000001,0.009000000000000001,-0.006999999999999999,0.904,88.535,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01741,-0.07166,Good,0.0046538000000000005,5.3299999999999995e-05,0.0,0.0,-0.0,0.303354539878,0.120763417357,-0.12147814819399999,4.703799818869999,0.00584233762764,-0.006061273722250001,0.518628613425,0.0040594821672700005,-0.00393850750189,0.529589134173,0.00502943271057,-0.00496062108661,3.47716001431,0.0762904125291,-0.07799530696189999,3682.94357658,76.3334911643,-66.41346049319999,10522057,3682.94357658,76.3334911643,66.41346049319999,4.703799818869999,0.00584233762764,0.006061273722250001,0.303354539878,0.120763417357,0.12147814819399999,0.4293,0.779,-0.4878,0.0943
10459524,2MASS J19075561+4736502,3489.51085627,58.5203204311,76.7880106556,4.90073060939,0.004418908585640001,0.00391930338313,0.0108069221425,0.0809217634475,0.10369939932,0.192,0.033,-0.03,0.31594379899,0.00202903377356,0.00208633382744,29.34,7.593,-6.0310000000000015,DSEP,16.269000000000002,0.4356,0.8188,-0.574,0.132,90.92,13.84,-12.46,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.98175,47.613972,111100000000,PHO2,PHO2,PHO2,13.52,0.025,12.985999999999999,0.026000000000000002,12.725,0.023,0.8787,365.6880000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,488.05400000000003,427.991,393.772,361.736,340.406,304.637,291.998,272.522,251.225,232.226,219.415,209.032,206.31900000000002,191.86700000000002,0.028999999999999998,0.01,-0.008,0.8787,365.6880000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38339,-0.72219,Good,0.0070363,4.270000000000001e-05,0.0,0.0,-0.0,0.0108069221425,0.0809217634475,-0.10369939932,4.90073060939,0.004418908585640001,-0.00391930338313,0.290320509923,0.00178973450587,-0.0017045329273800002,0.31594379899,0.00202903377356,-0.00208633382744,9.17675139435,0.149693531629,-0.139417370445,3489.51085627,58.5203204311,-76.7880106556,10459524,3489.51085627,58.5203204311,76.7880106556,4.90073060939,0.004418908585640001,0.00391930338313,0.0108069221425,0.0809217634475,0.10369939932,0.4356,0.8188,-0.574,0.132
10452252,2MASS J18523613+4740183,3581.708074,71.7751809535,56.3626872817,4.78915031389,0.00518300168425,0.00506512755202,0.162164169952,0.11409171363,0.12144147919399999,0.202,0.111,-0.06,0.43168876541400003,0.00282494519019,0.0029132466330399997,27.46,19.29,-13.18,DSEP,15.708,0.4762,0.9182,-0.8303,0.2499,45.8,23.31,-12.55,0,1,7,010/010452/010452252/dv/kplr010452252-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,283.15057,47.671966999999995,1111111111111111,PHO54,PHO54,PHO54,11.875,0.02,11.325999999999999,0.018000000000000002,11.095,0.017,0.8497,1420.672,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.933,8.18,7.66,7.66,7.66,7.66,348.06199999999984,320.6020000000001,310.002,296.33299999999997,288.264,272.447,266.224,258.38,250.702,245.208,242.093,241.703,241.611,242.71599999999998,0.0,0.015,-0.005,0.8142,1421.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04791,-0.39845,Good,0.0098831,4.6299999999999994e-05,0.0,0.0,-0.0,0.162164169952,0.11409171363,-0.12144147919399999,4.78915031389,0.00518300168425,-0.00506512755202,0.419441299431,0.00150987153349,-0.00172623631781,0.43168876541400003,0.00282494519019,-0.0029132466330399997,5.19247975821,0.10118851403899999,-0.0892817265417,3581.708074,71.7751809535,-56.3626872817,10452252,3581.708074,71.7751809535,56.3626872817,4.78915031389,0.00518300168425,0.00506512755202,0.162164169952,0.11409171363,0.12144147919399999,0.4762,0.9182,-0.8303,0.2499
10598142,2MASS J19242779+4748001,3500.66843495,103.623866186,61.0290651625,4.82559815826,0.0050970073491,0.00454077579362,0.167487637733,0.109729479854,0.14171209596599998,0.189,0.039,-0.026,0.39007267976800003,0.00239957732,0.0022975745491599997,28.3,6.515,-6.331,DSEP,15.12,0.4293,0.779,-0.4878,0.0943,52.59,8.83,-6.79,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.11581,47.80003,11111111111111111,PHO2,PHO2,PHO2,12.33,0.02,11.777999999999999,0.017,11.525,0.016,0.8739,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,247.032,219.13299999999998,205.954,191.628,182.933,168.645,162.757,154.238,144.888,139.298,134.084,130.548,129.417,126.307,0.002,0.005,-0.005,0.8739,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2044,-0.58892,Good,0.0094201,2.99e-05,0.0,0.0,-0.0,0.167487637733,0.109729479854,-0.14171209596599998,4.82559815826,0.0050970073491,-0.00454077579362,0.37276962095700006,0.00109775189757,-0.00109799714242,0.39007267976800003,0.00239957732,-0.0022975745491599997,6.2528362812300005,0.10935524793099999,-0.102318090756,3500.66843495,103.623866186,-61.0290651625,10598142,3500.66843495,103.623866186,61.0290651625,4.82559815826,0.0050970073491,0.00454077579362,0.167487637733,0.109729479854,0.14171209596599998,0.4293,0.779,-0.4878,0.0943
10557342,2MASS J19571692+4747024,3505.7696045000002,82.0512195665,81.4508655057,4.85381939881,0.00485011326005,0.00420906162308,0.10439518219900001,0.0843169081112,0.121709094465,0.222,0.044,-0.027000000000000003,0.36152771213,0.00210107147511,0.00225510613284,22.12,5.7,-4.5280000000000005,DSEP,15.417,0.4293,0.779,-0.4878,0.0943,70.02,11.13,-8.57,0,0,0,,q1_q17_dr25_stellar,2017-03-23,299.3205,47.784012,11100000000000000,PHO2,PHO2,PHO2,12.622,0.024,12.039000000000001,0.031,11.835,0.024,0.8964,217.189,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,403.379,355.244,330.87,304.684,288.937,263.642,252.174,233.75099999999998,214.718,200.55700000000002,189.889,182.40099999999998,180.31799999999998,170.197,0.013999999999999999,0.008,-0.006,0.8964,217.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33353,-0.65468,Good,0.0089771,4.02e-05,0.0,0.0,-0.0,0.10439518219900001,0.0843169081112,-0.121709094465,4.85381939881,0.00485011326005,-0.00420906162308,0.34140682768700004,0.00149755651597,-0.0013913491866,0.36152771213,0.00210107147511,-0.00225510613284,7.19729558034,0.125519595744,-0.10809846814099999,3505.7696045000002,82.0512195665,-81.4508655057,10557342,3505.7696045000002,82.0512195665,81.4508655057,4.85381939881,0.00485011326005,0.00420906162308,0.10439518219900001,0.0843169081112,0.121709094465,0.4293,0.779,-0.4878,0.0943
10659335,2MASS J19165547+4754159,3537.03684184,85.0465147066,65.7962170112,4.82442420014,0.0056995048422700005,0.00531449278373,0.12082737234000002,0.10935034612,0.11612106285399999,0.189,0.036000000000000004,-0.027000000000000003,0.392434491015,0.00371882863358,0.00369988680867,28.3,7.682,-6.032,DSEP,16.492,0.4293,0.779,-0.4878,0.0943,97.99,16.71,-12.15,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.23111,47.904441999999996,1000000000,PHO2,PHO2,PHO2,13.690999999999999,0.022000000000000002,13.112,0.02,12.908,0.023,0.9342,66.13600000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,514.87,449.971,419.46,387.14099999999996,367.67,326.551,310.264,289.796,269.969,253.048,239.113,226.799,224.08,210.03099999999998,0.034,0.011000000000000001,-0.009000000000000001,0.9342,66.13600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36499000000000004,-0.68247,Good,0.0049287,5.15e-05,0.0,0.0,-0.0,0.12082737234000002,0.10935034612,-0.11612106285399999,4.82442420014,0.0056995048422700005,-0.00531449278373,0.37623563278000005,0.00339892195268,-0.0034796572619899997,0.392434491015,0.00371882863358,-0.00369988680867,6.19290109601,0.13775452389,-0.131469594332,3537.03684184,85.0465147066,-65.7962170112,10659335,3537.03684184,85.0465147066,65.7962170112,4.82442420014,0.0056995048422700005,0.00531449278373,0.12082737234000002,0.10935034612,0.11612106285399999,0.4293,0.779,-0.4878,0.0943
