# Description of IPAC file format: http://exoplanetarchive.ipac.caltech.edu/docs/ddgen/ipac_tbl.html
# Astropy Python tool to read IPAC format: http://docs.astropy.org/en/stable/api/astropy.io.ascii.Ipac.html
# IDL tool to read IPAC format: https://irsa.ipac.caltech.edu/tools/pro/read_ipac_table.pro
# The accompanying documentation for this file is: KSCI-19114
# Column Definitions
# TCE_ID
# The Threshold Crossing Event (TCE) identifier, consisting of the Kepler Input Catalog (KIC) ID, followed by a dash, and then the planet number
# KIC
# The KIC ID of the TCE.
# Disp
# The Robovetter Disposition Value (PC or FP)
# Score
# The Robovetter Disposition Score
# NTL
# The Robovetter Not Transit-Like Flag
# SS
# The Robovetter Stellar Eclipse Flag
# CO
# The Robovetter Centroid Offset Flag
# EM
# The Robovetter Ephemeris Match Flag
# period
# The period of the TCE in days from DV
# epoch
# The epoch of the TCE in Barycentric Kepler Julian Date (BKJD)
# Expected_MES
# The expected value for the Multiple Event Statistic (MES) based on the injection parameters. (Note this value only exists for INJ1, INJ2, and INJ3, and is "null" for OBS, INV, and SCR1.)
# MES
# The Multiple Event Statistic (MES) of the TCE
# NTran
# The number of transits identified by TPS with SES != 0 (i.e., those used in calculating the MES.)
# depth
# The depth of the TCE in parts per million (ppm)
# duration
# The duration of the TCE in hours (hrs)
# Rp
# The modeled radius of the planet in units of Earth radii (R_earth)
# Rs
# The assumed size of the target star in solar radii (R_sun)
# Ts
# The assumed temperatue of the target star in Kelvin (K)
# logg
# The assumed surface gravity of the star in cm/s**2 (cgs)
# a
# The modeled semi-major axis of the orbit in Astronomical Units (AU)
# Rp/Rs
# The modeled ratio of the planet radius to stellar radius
# a/Rs
# The modeled ratio of the semi-major axis to the stellar radius
# impact
# The modeled impact parameter
# SNR_DV
# The modeled Signal-to-Noise Ratio (SNR) of the signal
# Sp
# The modeled insolation flux of the planet in units of Earth's insolation flux (S_earth)
# Fit_Prov
# A flag indicating if the fit information comes from supplemental fits (1) or original fits (0)
TCE_ID KIC Disp Score NTL SS CO EM period epoch Expected_MES MES NTran depth duration Rp Rs Ts logg a Rp/Rs a/Rs impact SNR_DV Sp Fit_Prov skygroup
001718594-04 1718594 FP 0.0 1 0 0 0 154.48498108 240.84136081 "" 19.4533 3 64.1 6.5391 1.928 2.355 7796 3.972 0.69767 0.007501 172.11 0.3255 2.3 37.71 1 84
001719308-01 1719308 FP 0.004 1 0 0 0 36.57505149 163.98253218 "" 18.7198 37 299.8 31.1454 5.125 1.505 6256 4.111 0.22038 0.031207 2.47 1.0 22.2 64.001 1 84
001720673-01 1720673 FP 0.0 1 0 0 0 367.38741151 495.88732303 "" 29.8309 3 7507.9 12.7803 4.781 0.569 4348 4.672 0.82556 0.077007 235.85 0.0917 15.5 0.152 1 84
001720673-02 1720673 FP 0.0 1 0 0 0 326.04922809 169.32119498 "" 29.2769 3 5088.8 19.1514 4.303 0.569 4348 4.672 0.7619 0.069303 107.39 0.6793 7.6 0.179 1 84
001720673-03 1720673 FP 0.0 1 0 0 0 325.68598891 168.48898825 "" 30.4044 3 13006.6 2.9633 6.299 0.569 4348 4.672 0.76144 0.101452 924.12 0.0423 14.7 0.179 1 84
001720673-04 1720673 FP 0.0 1 0 0 0 367.00498877 495.11709465 "" 20.958 3 4234.3 21.8905 3.586 0.569 4348 4.672 0.82442 0.057754 135.36 0.0367 5.8 0.153 1 84
001720673-05 1720673 FP 0.0 1 0 0 0 368.6381552 498.45578444 "" 18.5025 3 7247.8 13.9388 4.692 0.569 4348 4.672 0.82707 0.075572 217.26 0.0276 15.9 0.152 1 84
001720673-06 1720673 FP 0.0 1 0 1 0 347.76556881 169.65023356 "" 31.4567 3 880.3 2.507 1.845 0.569 4348 4.672 0.79548 0.029718 746.04 0.7515 1.6 0.164 1 84
001721361-01 1721361 FP 0.0 1 0 0 0 512.04430524 161.14239732 "" 8.7779 3 307.1 6.2413 4.878 2.71 9111 3.857 1.55914 0.016495 608.47 0.3013 8.6 18.652 1 84
001724222-01 1724222 FP 0.0 1 0 0 0 2.22146875 131.87336776 "" 9.4223 591 27.2 5.6284 1.021 1.94 6932 4.03 0.0379 0.004823 3.08 0.044 9.7 5420.095 1 84
001724222-02 1724222 FP 0.0 1 0 0 0 0.88855362 132.35182552 "" 9.4515 1189 18.5 3.6207 0.867 1.94 6932 4.03 0.02058 0.004096 1.77 0.5147 9.3 18390.937 1 84
001724222-03 1724222 FP 0.0 1 0 0 0 104.06505938 176.81465803 "" 12.4327 4 90.6 7.9877 1.868 1.94 6932 4.03 0.49251 0.008825 99.22 0.1544 4.7 32.099 1 84
001724222-04 1724222 FP 0.0 1 0 0 0 63.83977227 160.26149481 "" 10.3878 3 61.0 12.5759 1.607 1.94 6932 4.03 0.35557 0.007591 29.73 0.6539 3.3 61.586 1 84
001724222-05 1724222 FP 0.0 1 0 0 0 87.4503684 184.01865974 "" 9.805 3 165.1 3.5999 2.517 1.94 6932 4.03 0.4386 0.011888 187.78 0.0035 6.7 40.476 1 84
001724222-06 1724222 FP 0.0 1 0 0 0 62.39274894 184.9132813 "" 10.117 4 70.8 3.6706 1.69 1.94 6932 4.03 0.35022 0.007985 113.81 0.4979 3.4 63.483 1 84
001724222-07 1724222 FP 0.0 1 0 1 0 61.93897141 187.63625235 "" 10.6417 3 138.1 2.1711 2.365 1.94 6932 4.03 0.34848 0.011171 191.4 0.501 4.5 64.117 1 84
001724222-09 1724222 FP 0.0 1 0 0 0 55.3647431 145.77516799 "" 10.4347 3 61.9 1.7162 1.779 1.94 6932 4.03 0.32338 0.008402 112.03 0.9001 2.2 74.454 1 84
001724222-10 1724222 FP 0.0 1 0 0 0 42.54595754 145.65442293 "" 9.6489 5 60.6 4.1909 1.533 1.94 6932 4.03 0.27131 0.00724 75.81 0.2432 3.5 105.775 1 84
001724961-01 1724961 FP 0.0 1 0 0 0 0.62059203 131.85585074 "" 9.1326 2128 38.5 2.2787 1.357 2.143 7311 3.986 0.01673 0.005801 2.1 0.3 3.2 41996.633 1 84
001724961-02 1724961 FP 0.0 1 0 0 0 187.0576244 169.46642191 "" 8.5366 3 2308.6 3.7151 10.494 2.143 7311 3.986 0.75224 0.044874 385.12 0.2988 4.6 20.775 1 84
001724961-03 1724961 FP 0.0 1 0 0 0 245.89812877 190.37133945 "" 7.9063 4 1675.5 3.8638 9.335 2.143 7311 3.986 0.90277 0.03992 387.38 0.6684 3.7 14.424 1 84
001724961-04 1724961 FP 0.0 1 0 0 0 335.0616068 135.29447649 "" 7.7124 3 4919.4 4.5658 26.894 2.143 7311 3.986 1.10951 0.115004 276.5 1.0 7.2 9.549 1 84
001724961-05 1724961 FP 0.0 1 0 0 0 271.44899785 225.09454935 "" 9.0474 3 1965.0 1.7123 9.694 2.143 7311 3.986 0.96417 0.041454 1213.96 0.2824 5.8 12.646 1 84
001724968-01 1724968 FP 0.0 1 0 0 0 394.11158467 316.40778946 "" 8.4856 4 3180.6 10.3922 7.907 1.39 6896 4.301 1.17974 0.052127 304.52 0.0463 8.5 2.813 1 84
001725907-01 1725907 FP 0.0 1 0 0 0 28.11003146 159.31230625 "" 8.8747 47 69.6 16.6955 1.418 1.658 6157 4.025 0.18469 0.007837 11.53 0.4652 9.0 103.766 1 83
001726231-01 1726231 FP 0.043 1 0 0 0 278.43015809 373.22539428 "" 7.4956 4 577.4 9.2331 4.271 1.68 6406 4.042 0.87039 0.0233 181.86 0.6511 9.6 5.621 1 83
001849235-01 1849235 FP 0.0 1 0 0 0 0.7862866 132.00108068 "" 14.2217 1677 265.5 4.817 2.808 1.667 6477 4.08 0.01781 0.015437 1.32 0.5098 13.1 13811.447 0 71
001849235-02 1849235 FP 0.0 1 0 0 0 0.5613568 131.63227368 "" 20.8031 483 1164.9 1.9479 6.672 1.667 6477 4.08 0.01423 0.03668 1.48 0.9 22.8 21645.204 0 71
001863905-01 1863905 PC 0.958 0 0 0 0 25.31030382 148.00995097 "" 7.7051 54 72.9 10.5478 0.968 1.131 6006 4.236 0.15687 0.00784 18.36 0.1144 7.6 60.602 1 84
001865567-01 1865567 FP 0.0 1 0 0 0 0.67467028 132.16397868 "" 16.7884 1948 5.0 2.0 0.508 1.979 9888 4.209 0.01991 0.00235 1.47 0.9 8.7 84620.033 1 84
001866366-01 1866366 FP 0.0 1 0 0 0 333.65310727 168.0873842 "" 16.8551 3 78.3 4.1288 82.214 94.821 3617 0.712 1.12158 0.007946 546.49 0.482 4.1 1096.05 1 84
001868404-01 1868404 FP 0.0 1 0 0 0 577.26000035 373.79631302 "" 7.4924 3 179.7 14.8907 1.71 1.286 5679 4.146 1.28264 0.012188 297.92 0.1121 7.3 0.937 1 84
001869607-01 1869607 FP 0.0 1 0 0 0 12.05949055 134.99637579 "" 15.2638 106 130.0 17.4361 3.523 3.102 6031 3.639 0.11858 0.010407 5.37 0.0026 14.3 811.154 1 84
001870849-01 1870849 FP 0.0 1 0 0 0 0.79683705 132.17827483 "" 17.2792 1658 34.2 3.1458 1.164 1.892 6835 4.065 0.01933 0.005638 1.73 0.6128 6.7 18736.299 1 84
001870849-02 1870849 FP 0.0 1 0 0 0 0.79681727 131.93605616 "" 16.278 1652 34.9 2.3594 1.284 1.892 6835 4.065 0.01933 0.006219 1.56 0.8797 5.7 18735.957 1 84
001870849-03 1870849 FP 0.0 1 0 0 0 0.79682842 131.66470454 "" 13.9278 1646 10.3 2.5245 0.612 1.892 6835 4.065 0.01933 0.002966 2.48 0.0776 1.8 18734.431 1 84
001871056-01 1871056 FP 0.0 1 0 0 0 40.80561851 155.26766038 "" 15.1935 32 154.2 10.1683 2.601 2.097 6207 3.963 0.26398 0.011365 30.75 0.132 14.9 83.919 1 84
001871056-02 1871056 FP 0.0 1 0 0 0 140.1111157 216.89925916 "" 10.2335 9 193.0 17.414 2.987 2.097 6207 3.963 0.60082 0.013052 54.6 0.4873 10.6 16.201 1 84
001872262-01 1872262 FP 0.0 1 0 0 0 1.50288199 131.62299529 "" 8.5335 887 7.9 3.0386 0.501 1.469 7133 4.275 0.02929 0.003125 1.62 0.9425 1.7 5835.767 0 83
001872948-01 1872948 FP 0.0 1 0 0 0 1.38601196 132.81172191 "" 17.1414 946 13.4 4.7363 1.322 3.567 7710 3.649 0.031 0.003397 2.31 0.1097 17.2 41904.982 1 83
001872948-02 1872948 FP 0.0 1 0 0 0 61.07866578 133.22666686 "" 20.1035 3 16.3 4.5088 1.453 3.567 7710 3.649 0.38683 0.003733 103.74 0.0536 2.6 269.202 1 83
001872948-03 1872948 FP 0.0 1 0 0 0 61.72701376 150.12033963 "" 12.287 4 21.0 3.8476 1.664 3.567 7710 3.649 0.38953 0.004275 117.35 0.3029 3.4 265.48 1 83
001872948-04 1872948 FP 0.0 1 0 0 0 34.83632764 154.33868928 "" 10.3973 4 32.5 1.4642 2.117 3.567 7710 3.649 0.26602 0.00544 156.74 0.517 4.9 569.215 1 83
001873030-01 1873030 FP 0.0 1 0 0 0 1.69091082 131.81556255 "" 11.5446 773 28.5 6.078 1.196 1.86 7143 4.087 0.0321 0.005893 1.23 0.9398 11.3 7832.508 1 83
001873030-02 1873030 FP 0.0 1 0 0 0 129.1020275 181.2685217 "" 8.2825 4 134.3 5.5239 2.397 1.86 7143 4.087 0.57765 0.011809 105.27 0.8223 4.5 24.183 1 83
001873918-01 1873918 FP 0.0 1 0 0 0 382.48899844 420.33936441 "" 32.6386 3 24471.1 3.4605 27.805 1.018 6002 4.414 1.02469 0.250296 635.27 0.9986 22.5 1.148 1 83
001873918-02 1873918 FP 0.0 1 0 0 0 564.19102514 365.482067 "" 54.1811 3 10969.0 7.6416 10.64 1.018 6002 4.414 1.32797 0.095778 616.35 0.0834 26.1 0.683 1 83
001995038-01 1995038 PC 0.501 0 0 0 0 361.43522155 340.76550379 "" 7.3166 3 224.5 12.4623 2.005 1.307 6050 4.152 0.95332 0.014061 200.83 0.4546 6.8 2.256 1 71
001995431-01 1995431 FP 0.0 1 0 0 0 3.82242984 133.84190459 "" 12.9435 343 15.5 12.6345 0.669 1.576 7586 4.263 0.05666 0.003887 1.81 0.7222 13.5 2295.276 1 71
001995519-01 1995519 FP 0.0 1 0 0 0 603.80888656 306.98448865 "" 7.7962 3 1310.0 5.5604 2.836 0.763 5623 4.596 1.31819 0.034059 739.14 0.5248 7.3 0.3 1 71
001996728-01 1996728 FP 0.0 1 0 0 0 213.81706787 162.76831531 "" 8.7719 4 2646.8 2.1532 1.953 0.378 3544 4.878 0.51289 0.047359 749.52 0.3473 6.2 0.077 1 71
001996728-02 1996728 FP 0.0 1 0 0 0 205.36370123 145.34362657 "" 8.1127 4 1998.2 3.2697 1.802 0.378 3544 4.878 0.49931 0.04369 371.03 0.701 7.8 0.081 1 71
001996728-03 1996728 FP 0.0 1 0 0 0 389.48482918 324.58825117 "" 7.9414 4 2628.7 11.7464 2.348 0.378 3544 4.878 0.76504 0.056918 135.35 0.9119 8.4 0.035 1 71
002010414-01 2010414 FP 0.0 1 0 0 0 1.27778529 132.46507449 "" 10.055 1033 23.7 4.163 0.951 1.866 6881 4.003 0.02502 0.004669 2.07 0.5737 8.8 11172.166 1 84
002010414-02 2010414 FP 0.0 1 0 0 0 2.55645516 131.98619152 "" 11.0269 523 30.5 6.0555 1.069 1.866 6881 4.003 0.03971 0.005251 2.88 0.5135 10.0 4434.848 1 84
002010607-01 2010607 FP 0.0 1 0 0 0 18.63312583 140.65706899 "" 59.0208 73 656.2 41.1756 12.234 2.471 6235 3.801 0.15422 0.045371 1.46 1.0 76.2 347.623 1 84
002011214-01 2011214 FP 0.044 1 0 0 0 150.24104738 151.01349832 "" 7.1006 10 836.0 2.8756 3.789 0.736 5094 4.612 0.5154 0.047174 137.23 0.9891 8.0 1.23 1 84
002011424-01 2011424 FP 0.0 1 0 0 0 0.52118614 132.02198122 "" 16.1985 2518 7.6 2.0075 0.727 2.542 7110 3.884 0.01543 0.002621 1.87 0.4973 2.7 62111.931 1 84
002011424-02 2011424 FP 0.0 1 0 0 0 0.52120724 131.65810089 "" 13.0418 2527 5.8 1.9999 0.624 2.542 7110 3.884 0.01543 0.002249 2.01 0.3 2.1 62110.495 1 84
002011424-03 2011424 FP 0.0 1 0 0 0 24.90245456 138.06278983 "" 9.9015 7 336.5 1.6809 4.768 2.542 7110 3.884 0.20322 0.01719 109.44 0.3156 7.4 358.24 1 84
002011424-04 2011424 FP 0.0 1 0 1 0 20.53941478 133.49872609 "" 9.292 9 226.1 3.7108 3.901 2.542 7110 3.884 0.17874 0.014062 40.77 0.3147 6.8 463.095 1 84
002011424-05 2011424 FP 0.0 1 0 0 0 29.74181703 157.05544495 "" 8.0201 7 274.6 3.4042 4.844 2.542 7110 3.884 0.22877 0.017464 33.41 0.8859 6.9 282.708 1 84
002011424-06 2011424 FP 0.0 1 0 0 0 40.32015131 141.16160772 "" 8.4651 5 305.9 3.482 4.569 2.542 7110 3.884 0.2802 0.01647 82.33 0.4085 6.7 188.441 1 84
002012722-01 2012722 FP 0.0 1 0 0 0 2.32657658 133.02391272 "" 11.3082 567 25.6 3.4703 1.488 2.724 7046 3.831 0.04207 0.005006 3.65 0.7276 10.5 9258.023 1 84
002012722-02 2012722 FP 0.0 1 0 1 0 1.16278875 131.83712978 "" 8.4611 573 9.2 0.6656 0.875 2.724 7046 3.831 0.0265 0.002943 11.34 0.5358 3.3 23341.847 0 84
002012722-03 2012722 FP 0.0 1 0 0 0 1.16288239 132.06694073 "" 8.5056 602 22.7 2.7678 1.346 2.724 7046 3.831 0.0265 0.00453 2.89 0.1 9.7 23336.394 1 84
002012821-01 2012821 FP 0.0 1 0 0 0 377.84912138 507.99415064 "" 8.1412 3 522.7 2.7839 2.043 0.883 6147 4.396 0.91177 0.021206 1032.07 0.2282 7.7 1.2 1 84
002015135-01 2015135 FP 0.0 1 0 0 0 384.96083355 146.40342851 "" 8.0227 3 2509.9 2.7691 2.638 0.536 4748 4.715 0.84545 0.045101 1109.48 0.0301 7.4 0.183 1 84
002015501-01 2015501 FP 0.0 1 0 0 0 2.63735199 132.00383997 "" 8.762 503 8.9 8.1087 0.88 2.83 7543 3.865 0.04816 0.002849 2.2 0.554 9.4 10016.124 1 84
002015501-02 2015501 FP 0.0 1 0 0 0 250.09863217 173.05602214 "" 18.8934 3 66.7 16.0302 2.409 2.83 7543 3.865 1.00153 0.0078 101.14 0.5438 4.9 23.158 1 84
002015501-03 2015501 FP 0.0 1 0 0 0 351.84316983 185.5467145 "" 10.8065 3 64.3 4.6764 2.633 2.83 7543 3.865 1.25734 0.008526 262.55 0.8992 4.6 14.694 0 84
002015501-04 2015501 FP 0.0 1 0 0 0 259.17637038 204.88565186 "" 7.864 3 83.7 3.138 2.766 2.83 7543 3.865 1.02553 0.008958 465.71 0.6879 5.1 22.087 1 84
002015501-05 2015501 FP 0.0 1 0 0 0 268.60305035 190.8304738 "" 7.675 3 74.6 13.3279 2.784 2.83 7543 3.865 1.05029 0.009016 78.38 0.8712 7.1 21.058 1 84
002017224-01 2017224 FP 0.0 1 0 0 0 289.35551019 286.66262258 "" 9.7303 4 801.1 3.0154 3.909 1.307 6056 4.244 0.88207 0.027405 580.76 0.6542 6.9 2.646 1 84
002018261-01 2018261 FP 0.0 1 0 0 0 1.69116385 132.06316839 "" 10.4063 780 23.9 5.7415 1.516 2.935 7516 3.8 0.0349 0.004733 1.94 0.6231 11.3 20216.388 1 83
002018261-02 2018261 FP 0.0 1 0 0 0 1.69114883 132.85477099 "" 10.8499 771 21.0 6.4541 1.566 2.935 7516 3.8 0.03491 0.004889 1.28 0.9067 12.1 20212.861 1 83
002018685-01 2018685 FP 0.0 1 0 0 0 4.2134998 132.8218879 "" 9.1553 309 49.0 16.0985 0.845 1.188 6677 4.369 0.05432 0.006519 2.02 0.3168 8.3 851.743 1 83
002018827-01 2018827 FP 0.0 1 0 0 0 4.54181659 131.9731672 "" 12.7849 288 41.8 15.4617 0.961 1.256 6144 4.308 0.05656 0.007009 1.37 0.9042 12.8 629.623 1 83
002019297-01 2019297 FP 0.0 1 0 0 0 3.79486947 133.59971632 "" 10.3346 351 9.5 12.9295 0.851 2.402 6771 3.925 0.05762 0.003246 1.42 0.8798 2.4 3273.094 0 83
002019297-02 2019297 FP 0.0 1 0 1 0 3.79355785 132.74716853 "" 10.0231 347 47.6 9.3431 1.774 2.402 6771 3.925 0.05761 0.006768 2.38 0.8009 10.7 3273.545 1 83
002019477-01 2019477 FP 0.0 1 0 0 0 459.69980298 421.74281623 "" 7.2312 3 296.2 13.0507 7.861 4.524 5440 3.404 1.44238 0.015923 242.26 0.471 7.6 7.719 1 83
002021099-01 2021099 FP 0.0 1 0 1 0 0.98148709 132.18417776 "" 7.9272 1340 23.7 3.7428 0.721 1.341 6140 4.208 0.01971 0.004927 1.51 0.797 8.0 5896.988 1 83
002021099-02 2021099 FP 0.0 1 0 1 0 93.36105223 169.38895717 "" 8.6158 3 72.0 6.4619 1.17 1.341 6140 4.208 0.41061 0.007997 96.69 0.4986 2.0 13.582 1 83
002021100-01 2021100 FP 0.0 1 0 0 0 0.86529322 132.11123184 "" 8.3136 732 41.4 2.1983 1.153 1.77 6811 4.093 0.01996 0.005971 3.04 0.1751 9.0 15164.27 1 83
002021100-02 2021100 FP 0.0 1 0 0 0 41.3520655 141.65240015 "" 9.9752 3 105.4 7.5529 1.888 1.77 6811 4.093 0.26286 0.009777 35.83 0.5349 4.3 87.426 1 83
002021100-03 2021100 FP 0.0 1 0 0 0 102.07043984 224.5519368 "" 8.3919 3 183.4 2.9136 2.695 1.77 6811 4.093 0.48005 0.013951 151.35 0.8416 4.2 26.213 1 83
002021100-04 2021100 FP 0.0 1 0 0 0 25.2288946 146.62845613 "" 8.1861 6 82.7 6.5802 1.63 1.77 6811 4.093 0.18904 0.00844 28.79 0.225 3.8 169.03 1 83
002021100-05 2021100 FP 0.0 1 0 0 0 28.40263063 148.36072216 "" 9.8162 4 61.8 11.0673 1.51 1.77 6811 4.093 0.20461 0.007818 13.24 0.7495 3.3 144.293 1 83
002140389-01 2140389 FP 0.0 1 0 0 0 0.96833334 131.56952706 "" 98.3235 1115 198.4 6.9399 1.007 0.709 5066 4.625 0.01759 0.013015 1.2 0.4857 17.3 959.282 1 71
002140389-02 2140389 FP 0.0 1 0 1 0 0.96740488 132.42392322 "" 37.7954 595 371.5 1.2536 1.468 0.709 5066 4.625 0.01757 0.018973 4.44 0.6998 10.0 960.444 1 71
002140389-03 2140389 FP 0.0 1 0 0 0 0.96740593 132.13762299 "" 36.2638 600 302.0 3.9139 1.198 0.709 5066 4.625 0.01757 0.01549 2.01 0.0646 10.8 960.538 1 71
002140782-01 2140782 FP 0.001 1 0 0 0 1.04984765 131.71577885 "" 11.6374 1255 101.9 4.5064 0.601 0.605 5068 4.654 0.01707 0.009106 1.89 0.0469 13.4 742.242 1 71
002140782-02 2140782 FP 0.0 1 0 0 0 35.00955683 141.00375515 "" 8.1338 8 499.7 1.5782 1.441 0.605 5068 4.654 0.17687 0.021831 128.31 0.6862 5.0 6.916 1 71
002140841-01 2140841 FP 0.0 1 0 1 1 2.18911646 132.07072579 "" 8.4781 602 68.9 3.8635 0.821 0.925 6060 4.509 0.03309 0.008134 3.24 0.7018 9.0 944.467 1 71
002141387-01 2141387 FP 0.0 1 0 0 0 218.65727152 151.03561261 "" 23.7474 6 5163.5 4.6868 26.011 2.031 7219 4.044 0.84207 0.117365 177.68 1.0 9.1 14.155 1 71
002141387-02 2141387 FP 0.0 1 0 0 0 101.14521463 207.5785759 "" 21.6254 12 441.4 2.2796 4.528 2.031 7219 4.044 0.50366 0.020433 269.64 0.6391 4.7 39.568 1 71
002141387-03 2141387 FP 0.0 1 0 0 0 226.06994043 241.78465498 "" 21.5924 5 6268.8 4.3596 28.535 2.031 7219 4.044 0.86099 0.128752 207.4 1.0 11.6 13.54 1 71
002141387-04 2141387 FP 0.0 1 0 0 0 298.06421866 412.49266217 "" 18.2122 4 219.2 2.3651 3.235 2.031 7219 4.044 1.03525 0.014598 694.46 0.7135 1.2 9.365 0 71
002141387-05 2141387 FP 0.0 1 0 0 0 113.05129056 220.95496503 "" 17.8343 13 2934.7 4.3641 19.866 2.031 7219 4.044 0.54244 0.089636 85.81 0.9996 10.1 34.113 1 71
002141852-01 2141852 FP 0.0 1 0 1 0 363.83257053 163.52189012 "" 12.7042 4 2127.0 20.1789 5.166 0.908 5874 4.47 0.95871 0.052139 66.45 0.935 14.7 0.957 1 71
002141852-02 2141852 FP 0.0 1 0 0 0 367.02856543 166.63922356 "" 10.45 3 2058.2 17.12 4.774 0.908 5874 4.47 0.96432 0.048181 94.06 0.8768 11.0 0.946 1 71
002141852-03 2141852 FP 0.0 1 0 1 0 365.4695236 163.44059619 "" 17.4453 3 3759.4 18.2336 9.195 0.908 5874 4.47 0.96158 0.092797 72.94 0.9835 17.0 0.951 1 71
002141852-04 2141852 FP 0.0 1 0 1 0 368.60956334 155.59284115 "" 10.4842 4 1742.8 16.4649 6.391 0.908 5874 4.47 0.96708 0.064505 67.81 0.9879 11.5 0.94 1 71
002141938-01 2141938 FP 0.0 1 0 0 0 1.25364182 132.68924938 "" 7.9383 1055 16.3 5.7765 0.716 1.765 6718 4.115 0.02594 0.00372 1.77 0.0024 8.7 8447.634 1 71
002142451-01 2142451 FP 0.0 1 0 0 0 382.80601 412.37761898 "" 7.4159 4 1320.0 3.1286 1.366 0.379 3489 4.868 0.75181 0.033025 940.68 0.2332 8.3 0.034 1 71
002142913-01 2142913 FP 0.0 1 0 0 0 310.57105364 243.97051999 "" 7.3906 4 531.2 11.2257 2.465 0.997 5934 4.427 0.88839 0.022653 154.79 0.7138 7.2 1.399 1 71
002156343-01 2156343 FP 0.0 1 0 0 0 477.8273325 497.02795304 "" 8.3913 3 343.3 12.8999 2.883 1.454 6802 4.228 1.30691 0.018172 209.69 0.6983 8.1 2.374 1 84
002156514-01 2156514 FP 0.0 1 0 1 0 1.58584617 132.71843917 "" 7.8453 834 29.5 5.2508 0.961 1.753 6564 4.04 0.02851 0.005022 2.36 0.1761 8.6 6287.988 1 84
002156906-01 2156906 FP 0.0 1 0 0 0 371.57249152 397.04385764 "" 10.1907 3 1028.6 11.6788 3.184 0.993 6153 4.471 1.03282 0.029386 249.15 0.094 10.2 1.187 1 84
002157247-01 2157247 FP 0.0 1 0 1 0 5.6863653 132.65235312 "" 27.1846 231 383.0 2.4582 1.875 0.956 6052 4.442 0.06071 0.017972 17.92 0.0937 28.1 298.087 1 84
002157247-02 2157247 FP 0.0 1 0 0 0 5.68640114 133.26198625 "" 28.5468 229 446.4 3.5383 3.81 0.956 6052 4.442 0.06071 0.03652 3.59 0.9978 30.8 298.09 1 84
002157247-03 2157247 FP 0.0 1 0 1 0 5.68641682 131.89142744 "" 10.8322 231 104.3 7.4576 1.005 0.956 6052 4.442 0.06071 0.009633 5.15 0.5013 11.0 298.075 1 84
002157489-01 2157489 FP 0.0 1 0 0 0 1.35724001 132.73545659 "" 11.0484 965 12.5 7.6338 1.655 3.556 7725 3.66 0.03077 0.004264 1.03 0.9822 12.0 42615.718 1 84
002157489-02 2157489 FP 0.0 1 0 0 0 407.15545751 327.48537791 "" 9.3361 3 82.1 5.2603 3.295 3.556 7725 3.66 1.37881 0.008491 554.49 0.371 5.1 21.223 1 84
002158190-01 2158190 FP 0.0 1 0 1 0 335.56145842 316.4031984 "" 9.9699 3 94.4 16.0887 3.366 3.269 8267 3.723 1.20269 0.009437 123.03 0.6503 9.0 30.917 1 84
002158190-02 2158190 FP 0.0 1 0 0 0 0.9844564 132.30619943 "" 8.4933 1328 7.0 4.1272 0.879 3.269 8267 3.723 0.02465 0.002465 1.88 0.2378 8.9 73611.176 1 84
002158208-01 2158208 FP 0.0 1 0 0 0 1.58246804 132.91761019 "" 9.2789 828 114.7 2.0739 2.426 1.973 9883 4.142 0.03332 0.011268 2.85 0.9 8.9 29974.664 0 84
002158208-02 2158208 FP 0.0 1 0 0 0 1.58249386 132.72595788 "" 8.3862 828 46.6 3.5687 1.38 1.973 9883 4.142 0.03331 0.006411 3.46 0.1 5.0 29980.323 1 84
002159852-01 2159852 FP 0.0 1 0 0 0 1.93934102 132.47589424 "" 7.5863 683 80.0 1.8871 0.877 0.945 6748 4.423 0.02898 0.008502 6.92 0.498 7.3 1975.495 1 84
002159852-02 2159852 FP 0.0 1 0 0 0 1.93945358 133.28161431 "" 7.3003 681 95.7 2.1512 0.959 0.945 6748 4.423 0.02898 0.009304 6.05 0.5077 8.3 1975.499 1 84
002161623-01 2161623 FP 0.0 1 0 0 0 32.50810035 136.22433499 "" 57.1807 4 114231.0 41.9485 58.804 1.719 6723 4.089 0.21882 0.313487 7.81 0.0012 212.9 112.96 1 84
002162904-01 2162904 FP 0.0 1 0 0 0 2.56974817 132.90060357 "" 9.2046 267 281.1 2.7079 5.953 3.42 7331 3.665 0.04605 0.015951 6.47 0.4952 6.0 14270.606 1 83
002162904-02 2162904 FP 0.0 1 0 0 0 1.53981769 132.01908966 "" 8.7352 307 313.9 3.6724 6.205 3.42 7331 3.665 0.03274 0.016627 3.13 0.3478 9.1 28244.854 1 83
002162904-03 2162904 FP 0.0 1 0 1 0 100.09971696 141.7554504 "" 7.3908 4 1842.6 1.5998 14.907 3.42 7331 3.665 0.5293 0.039944 496.37 0.0579 5.0 108.043 1 83
002163457-01 2163457 FP 0.0 1 0 0 0 503.48727792 533.82645314 "" 9.1126 3 920.5 26.5502 2.192 0.723 5364 4.558 1.09425 0.027777 141.58 0.3182 10.7 0.324 1 83
002164165-01 2164165 FP 0.0 1 0 0 0 0.54045138 131.50586696 "" 10.6244 2446 0.1 0.5515 0.192 6.122 7135 3.267 0.0 0.000288 1.87 0.9776 0.0 0.0 0 83
